"OBJECTID","FNAME","CLASS","DESCRIPTIO","COORD_X","COORD_Y","admin1Name","admin1Pcod","admin2Name","admin2Pcod","admin0Name","admin0Pcod","rowcacode0","Pcod1_iso3","Pcod2_iso3","coords.x1","coords.x2","optional"
"631","Napoleon Village",0,NA,-8.93822,5.02557,"Sinoe","LR15","Kpayan","LR1509","Liberia","LR","LBR","LBR015","LBR015009",-8.93821999999994,5.02557000000007,TRUE
"632","Gbaweleken(1)",3,"Capital of District",-7.65908,5.02558,"River Gee","LR13","Tuobo","LR1310","Liberia","LR","LBR","LBR013","LBR013010",-7.65907999999996,5.02558000000005,TRUE
"633","Jlukpadro",0,NA,-8.82594,5.02603,"Sinoe","LR15","Kpayan","LR1509","Liberia","LR","LBR","LBR015","LBR015009",-8.82593999999995,5.02603000000005,TRUE
"634","Wessiken",0,NA,-7.74037,5.02654,"River Gee","LR13","Tuobo","LR1310","Liberia","LR","LBR","LBR013","LBR013010",-7.74036999999993,5.02654000000007,TRUE
"635","Bassa",0,NA,-9.00203,5.02667,"Sinoe","LR15","Kpayan","LR1509","Liberia","LR","LBR","LBR015","LBR015009",-9.00202999999993,5.02667000000002,TRUE
"636","Doewen",0,NA,-8.26829,5.02776,"Grand Kru","LR07","Dorbor","LR0705","Liberia","LR","LBR","LBR007","LBR007005",-8.26828999999998,5.02776000000006,TRUE
"637","Koffa Wiah Village",0,NA,-8.08538,5.02788,"Grand Kru","LR07","Kpi","LR0713","Liberia","LR","LBR","LBR007","LBR007013",-8.08537999999993,5.02788000000004,TRUE
"638","Koffa Weah",0,NA,-8.08538,5.02788,"Grand Kru","LR07","Kpi","LR0713","Liberia","LR","LBR","LBR007","LBR007013",-8.08537999999993,5.02788000000004,TRUE
"639","Doe Village",0,NA,-8.76261,5.0281,"Sinoe","LR15","Dugbe River","LR1504","Liberia","LR","LBR","LBR015","LBR015004",-8.76260999999994,5.02810000000005,TRUE
"640","Worjloh",0,NA,-8.85499,5.02816,"Sinoe","LR15","Kpayan","LR1509","Liberia","LR","LBR","LBR015","LBR015009",-8.85498999999993,5.02816000000007,TRUE
"641","Pochen-2 (Nesebor)",0,NA,-8.85055,5.02816,"Sinoe","LR15","Kpayan","LR1509","Liberia","LR","LBR","LBR015","LBR015009",-8.85054999999994,5.02816000000007,TRUE
"642","Wenamein",0,NA,-8.57425,5.02872,"Sinoe","LR15","Jaedae","LR1506","Liberia","LR","LBR","LBR015","LBR015006",-8.57424999999995,5.02872000000002,TRUE
"643","Pochen-1",0,NA,-8.85953,5.02883,"Sinoe","LR15","Kpayan","LR1509","Liberia","LR","LBR","LBR015","LBR015009",-8.85952999999995,5.02883000000003,TRUE
"644","Karnaken",0,NA,-8.13472,5.02929,"Grand Kru","LR07","Kpi","LR0713","Liberia","LR","LBR","LBR007","LBR007013",-8.13471999999996,5.02929000000006,TRUE
"645","Karnaken",0,NA,-8.13472,5.02929,"Grand Kru","LR07","Kpi","LR0713","Liberia","LR","LBR","LBR007","LBR007013",-8.13471999999996,5.02929000000006,TRUE
"646","Toenahmay Way",0,NA,-8.11432,5.02945,"Grand Kru","LR07","Kpi","LR0713","Liberia","LR","LBR","LBR007","LBR007013",-8.11431999999996,5.02945000000005,TRUE
"647","Butiken",0,NA,-7.87212,5.03004,"Maryland","LR10","Nyorken","LR1005","Liberia","LR","LBR","LBR010","LBR010005",-7.87211999999994,5.03004000000004,TRUE
"648","New Government Camp-J",0,NA,-8.43991,5.03063,"Sinoe","LR15","Bokon","LR1502","Liberia","LR","LBR","LBR015","LBR015002",-8.43990999999994,5.03063000000003,TRUE
"649","Flahn",0,NA,-8.9799,5.03068,"Sinoe","LR15","Kpayan","LR1509","Liberia","LR","LBR","LBR015","LBR015009",-8.97989999999993,5.03068000000007,TRUE
"650","Jarpiah Village",0,NA,-8.96546,5.03117,"Sinoe","LR15","Kpayan","LR1509","Liberia","LR","LBR","LBR015","LBR015009",-8.96545999999995,5.03117000000003,TRUE
"651","South Beach",0,NA,-8.99672,5.03127,"Sinoe","LR15","Kpayan","LR1509","Liberia","LR","LBR","LBR015","LBR015009",-8.99671999999993,5.03127000000006,TRUE
"652","Diyankpo",0,NA,-8.53019,5.03171,"Sinoe","LR15","Bokon","LR1502","Liberia","LR","LBR","LBR015","LBR015002",-8.53018999999995,5.03171000000003,TRUE
"653","Barrack - I",0,NA,-8.74529,5.03267,"Sinoe","LR15","Dugbe River","LR1504","Liberia","LR","LBR","LBR015","LBR015004",-8.74528999999995,5.03267000000005,TRUE
"654","Kayee",0,NA,-9.00188,5.03272,"Sinoe","LR15","Kpayan","LR1509","Liberia","LR","LBR","LBR015","LBR015009",-9.00187999999997,5.03272000000004,TRUE
"655","Louisiana",0,NA,-9.01926,5.03285,"Sinoe","LR15","Greenville","LR1505","Liberia","LR","LBR","LBR015","LBR015005",-9.01925999999997,5.03285000000005,TRUE
"656","Geeklaken",0,NA,-7.692,5.03363,"River Gee","LR13","Tuobo","LR1310","Liberia","LR","LBR","LBR013","LBR013010",-7.69199999999995,5.03363000000007,TRUE
"657","Watuaken",0,NA,-7.7863,5.03367,"River Gee","LR13","Tuobo","LR1310","Liberia","LR","LBR","LBR013","LBR013010",-7.78629999999993,5.03367000000003,TRUE
"658","Wartiken",0,NA,-7.66,5.03415,"River Gee","LR13","Tuobo","LR1310","Liberia","LR","LBR","LBR013","LBR013010",-7.65999999999997,5.03415000000007,TRUE
"659","Tichun",0,NA,-8.97474,5.03465,"Sinoe","LR15","Kpayan","LR1509","Liberia","LR","LBR","LBR015","LBR015009",-8.97473999999994,5.03465000000006,TRUE
"660","Bedioh",0,NA,-8.94181,5.03467,"Sinoe","LR15","Kpayan","LR1509","Liberia","LR","LBR","LBR015","LBR015009",-8.94180999999998,5.03467000000006,TRUE
"661","Sunshine-1",0,NA,-8.47473,5.03469,"Sinoe","LR15","Bokon","LR1502","Liberia","LR","LBR","LBR015","LBR015002",-8.47472999999997,5.03469000000007,TRUE
"662","Up the Hill Community",0,NA,-9.01419,5.03557,"Sinoe","LR15","Greenville","LR1505","Liberia","LR","LBR","LBR015","LBR015005",-9.01418999999993,5.03557000000006,TRUE
"663","Jarblaken",0,NA,-8.02954,5.03571,"Grand Kru","LR07","Dweh","LR0706","Liberia","LR","LBR","LBR007","LBR007006",-8.02953999999994,5.03571000000005,TRUE
"664","Mama Creek",0,NA,-8.97776,5.03634,"Sinoe","LR15","Kpayan","LR1509","Liberia","LR","LBR","LBR015","LBR015009",-8.97775999999993,5.03634000000005,TRUE
"665","Old Government camp-D",0,NA,-8.43829,5.03649,"Sinoe","LR15","Bokon","LR1502","Liberia","LR","LBR","LBR015","LBR015002",-8.43828999999994,5.03649000000007,TRUE
"666","Bubu",0,NA,-8.39445,5.03649,"Sinoe","LR15","Bokon","LR1502","Liberia","LR","LBR","LBR015","LBR015002",-8.39444999999995,5.03649000000007,TRUE
"667","Old Government camp-N",0,NA,-8.4357,5.03654,"Sinoe","LR15","Bokon","LR1502","Liberia","LR","LBR","LBR015","LBR015002",-8.43569999999994,5.03654000000006,TRUE
"668","Sunshine-2",0,NA,-8.46401,5.03666,"Sinoe","LR15","Bokon","LR1502","Liberia","LR","LBR","LBR015","LBR015002",-8.46400999999997,5.03666000000004,TRUE
"669","Charlie",0,NA,-8.92168,5.03669,"Sinoe","LR15","Kpayan","LR1509","Liberia","LR","LBR","LBR015","LBR015009",-8.92167999999998,5.03669000000002,TRUE
"670","Drah",0,NA,-8.90873,5.03747,"Sinoe","LR15","Kpayan","LR1509","Liberia","LR","LBR","LBR015","LBR015009",-8.90872999999993,5.03747000000004,TRUE
"671","Doelakeh Village",0,NA,-8.44546,5.03841,"Sinoe","LR15","Bokon","LR1502","Liberia","LR","LBR","LBR015","LBR015002",-8.44545999999997,5.03841000000006,TRUE
"672","Old Government camp-D",0,NA,-8.43758,5.03887,"Sinoe","LR15","Bokon","LR1502","Liberia","LR","LBR","LBR015","LBR015002",-8.43757999999997,5.03887000000003,TRUE
"673","Wiahzor",0,NA,-8.54212,5.03943,"Sinoe","LR15","Jaedae","LR1506","Liberia","LR","LBR","LBR015","LBR015006",-8.54211999999995,5.03943000000004,TRUE
"674","Dwejah",0,NA,-7.96561,5.03982,"Maryland","LR10","Whojah","LR1007","Liberia","LR","LBR","LBR010","LBR010007",-7.96560999999997,5.03982000000002,TRUE
"675","Juluken # 2",0,NA,-7.98066,5.03994,"Maryland","LR10","Whojah","LR1007","Liberia","LR","LBR","LBR010","LBR010007",-7.98065999999994,5.03994000000006,TRUE
"676","Tugbaken",0,NA,-7.61267,5.04022,"River Gee","LR13","Tuobo","LR1310","Liberia","LR","LBR","LBR013","LBR013010",-7.61266999999998,5.04022000000003,TRUE
"677","Deajah",0,NA,-8.79769,5.04028,"Sinoe","LR15","Kpayan","LR1509","Liberia","LR","LBR","LBR015","LBR015009",-8.79768999999993,5.04028000000005,TRUE
"678","Maunnyu Mamay",0,NA,-8.11746,5.04093,"Grand Kru","LR07","Dweh","LR0706","Liberia","LR","LBR","LBR007","LBR007006",-8.11745999999994,5.04093000000006,TRUE
"679","Sayon/Mongar",0,NA,-9.09277,5.04107,"Sinoe","LR15","Butaw","LR1503","Liberia","LR","LBR","LBR015","LBR015003",-9.09276999999997,5.04107000000005,TRUE
"680","Jlateken",0,NA,-8.28409,5.04154,"Grand Kru","LR07","Dorbor","LR0705","Liberia","LR","LBR","LBR007","LBR007005",-8.28408999999994,5.04154000000005,TRUE
"681","Juluken # 1",0,NA,-7.94235,5.04186,"Maryland","LR10","Whojah","LR1007","Liberia","LR","LBR","LBR010","LBR010007",-7.94234999999998,5.04186000000004,TRUE
"682","Jebowen",0,NA,-8.53309,5.04225,"Sinoe","LR15","Jaedae","LR1506","Liberia","LR","LBR","LBR015","LBR015006",-8.53308999999996,5.04225000000002,TRUE
"683","Juluken Number One",3,"Capital of District",-7.94333,5.0425,"Maryland","LR10","Whojah","LR1007","Liberia","LR","LBR","LBR010","LBR010007",-7.94332999999995,5.04250000000008,TRUE
"684","Poryeken",0,NA,-8.5259,5.04314,"Sinoe","LR15","Jaedae","LR1506","Liberia","LR","LBR","LBR015","LBR015006",-8.52589999999998,5.04314000000005,TRUE
"685","Neepoinklee",0,NA,-8.49749,5.04357,"Sinoe","LR15","Bokon","LR1502","Liberia","LR","LBR","LBR015","LBR015002",-8.49748999999997,5.04357000000005,TRUE
"686","Menepon",0,NA,-8.51642,5.04394,"Sinoe","LR15","Jaedae","LR1506","Liberia","LR","LBR","LBR015","LBR015006",-8.51641999999993,5.04394000000002,TRUE
"687","Bluntsville",0,NA,-9.01156,5.04493,"Sinoe","LR15","Greenville","LR1505","Liberia","LR","LBR","LBR015","LBR015005",-9.01155999999997,5.04493000000002,TRUE
"688","Plank Side 2",0,NA,-9.07535,5.04526,"Sinoe","LR15","Greenville","LR1505","Liberia","LR","LBR","LBR015","LBR015005",-9.07534999999996,5.04526000000004,TRUE
"689","Gbakliken",0,NA,-7.8483,5.04529,"Maryland","LR10","Nyorken","LR1005","Liberia","LR","LBR","LBR010","LBR010005",-7.84829999999994,5.04529000000002,TRUE
"690","Parleh",0,NA,-8.84527,5.04556,"Sinoe","LR15","Kpayan","LR1509","Liberia","LR","LBR","LBR015","LBR015009",-8.84526999999997,5.04556000000002,TRUE
"691","Joplokpo",0,NA,-8.55165,5.04558,"Sinoe","LR15","Jaedae","LR1506","Liberia","LR","LBR","LBR015","LBR015006",-8.55164999999994,5.04558000000003,TRUE
"692","Lexington",0,NA,-9.0396,5.04577,"Sinoe","LR15","Greenville","LR1505","Liberia","LR","LBR","LBR015","LBR015005",-9.03959999999995,5.04577000000006,TRUE
"693","Doe's (Abondoned)",0,NA,-9.02374,5.04644,"Sinoe","LR15","Greenville","LR1505","Liberia","LR","LBR","LBR015","LBR015005",-9.02373999999998,5.04644000000008,TRUE
"694","Juluken",0,NA,-7.93854,5.04739,"Maryland","LR10","Whojah","LR1007","Liberia","LR","LBR","LBR010","LBR010007",-7.93853999999993,5.04739000000006,TRUE
"695","Pungbun",0,NA,-9.12251,5.04868,"Sinoe","LR15","Butaw","LR1503","Liberia","LR","LBR","LBR015","LBR015003",-9.12250999999998,5.04868000000005,TRUE
"696","Petrobo - 2",0,NA,-8.75631,5.0495,"Sinoe","LR15","Kpayan","LR1509","Liberia","LR","LBR","LBR015","LBR015009",-8.75630999999993,5.04950000000002,TRUE
"697","Petrobo - 3",0,NA,-8.74723,5.0495,"Sinoe","LR15","Kpayan","LR1509","Liberia","LR","LBR","LBR015","LBR015009",-8.74722999999994,5.04950000000002,TRUE
"698","Sayon",0,NA,-8.83796,5.04968,"Sinoe","LR15","Kpayan","LR1509","Liberia","LR","LBR","LBR015","LBR015009",-8.83795999999995,5.04968000000002,TRUE
"699","Plank Side 1",0,NA,-9.06567,5.04985,"Sinoe","LR15","Greenville","LR1505","Liberia","LR","LBR","LBR015","LBR015005",-9.06566999999995,5.04985000000005,TRUE
"700","Paaken",0,NA,-7.60721,5.04985,"River Gee","LR13","Tuobo","LR1310","Liberia","LR","LBR","LBR013","LBR013010",-7.60720999999995,5.04985000000005,TRUE
"701","Jataken",0,NA,-8.50196,5.05029,"Sinoe","LR15","Jaedae","LR1506","Liberia","LR","LBR","LBR015","LBR015006",-8.50195999999994,5.05029000000007,TRUE
"702","Weah's",0,NA,-7.67419,5.0505,"River Gee","LR13","Tuobo","LR1310","Liberia","LR","LBR","LBR013","LBR013010",-7.67418999999995,5.05050000000006,TRUE
"703","Jone's",0,NA,-9.00829,5.05077,"Sinoe","LR15","Greenville","LR1505","Liberia","LR","LBR","LBR015","LBR015005",-9.00828999999993,5.05077000000006,TRUE
"704","Weasuah Village",0,NA,-8.71713,5.05098,"Sinoe","LR15","Dugbe River","LR1504","Liberia","LR","LBR","LBR015","LBR015004",-8.71712999999994,5.05098000000004,TRUE
"705","Tendenken",0,NA,-8.0196,5.05163,"Grand Kru","LR07","Dweh","LR0706","Liberia","LR","LBR","LBR007","LBR007006",-8.01959999999997,5.05163000000005,TRUE
"706","Tummoxville",0,NA,-8.70337,5.05167,"Sinoe","LR15","Dugbe River","LR1504","Liberia","LR","LBR","LBR015","LBR015004",-8.70336999999995,5.05167000000006,TRUE
"707","Balla",0,NA,-8.38509,5.05282,"Sinoe","LR15","Bodae","LR1501","Liberia","LR","LBR","LBR015","LBR015001",-8.38508999999993,5.05282000000005,TRUE
"708","Nyannue",0,NA,-8.99226,5.05291,"Sinoe","LR15","Kpayan","LR1509","Liberia","LR","LBR","LBR015","LBR015009",-8.99225999999993,5.05291000000005,TRUE
"709","Browne's",0,NA,-9.00521,5.05301,"Sinoe","LR15","Greenville","LR1505","Liberia","LR","LBR","LBR015","LBR015005",-9.00520999999998,5.05301000000003,TRUE
"710","Koon's",0,NA,-9.0408,5.05322,"Sinoe","LR15","Greenville","LR1505","Liberia","LR","LBR","LBR015","LBR015005",-9.04079999999993,5.05322000000007,TRUE
"711","Jatoken",0,NA,-7.67455,5.05423,"River Gee","LR13","Tuobo","LR1310","Liberia","LR","LBR","LBR013","LBR013010",-7.67454999999995,5.05423000000008,TRUE
"712","Jerbo-1",0,NA,-8.80933,5.0545,"Sinoe","LR15","Kpayan","LR1509","Liberia","LR","LBR","LBR015","LBR015009",-8.80932999999993,5.05450000000008,TRUE
"713","Bobah 2",0,NA,-9.02265,5.05493,"Sinoe","LR15","Greenville","LR1505","Liberia","LR","LBR","LBR015","LBR015005",-9.02264999999994,5.05493000000007,TRUE
"714","Kpallah",0,NA,-9.10529,5.05525,"Sinoe","LR15","Butaw","LR1503","Liberia","LR","LBR","LBR015","LBR015003",-9.10528999999997,5.05525000000006,TRUE
"715","Petrobo - 1",0,NA,-8.75835,5.05544,"Sinoe","LR15","Kpayan","LR1509","Liberia","LR","LBR","LBR015","LBR015009",-8.75834999999995,5.05544000000003,TRUE
"716","Netreen",0,NA,-8.82043,5.05559,"Sinoe","LR15","Kpayan","LR1509","Liberia","LR","LBR","LBR015","LBR015009",-8.82042999999993,5.05559000000005,TRUE
"717","Peoboh",0,NA,-8.82617,5.05563,"Sinoe","LR15","Kpayan","LR1509","Liberia","LR","LBR","LBR015","LBR015009",-8.82616999999993,5.05563000000006,TRUE
"718","Allawala City",0,NA,-8.09594,5.05609,"Grand Kru","LR07","Dweh","LR0706","Liberia","LR","LBR","LBR007","LBR007006",-8.09593999999993,5.05609000000004,TRUE
"719","Neepuenkree",3,"Capital of District",-8.48482,5.05626,"Sinoe","LR15","Bokon","LR1502","Liberia","LR","LBR","LBR015","LBR015002",-8.48481999999996,5.05626000000007,TRUE
"720","Bobah",0,NA,-9.01734,5.05699,"Sinoe","LR15","Greenville","LR1505","Liberia","LR","LBR","LBR015","LBR015005",-9.01733999999993,5.05699000000004,TRUE
"721","Borbornedro",0,NA,-8.84995,5.05702,"Sinoe","LR15","Kpayan","LR1509","Liberia","LR","LBR","LBR015","LBR015009",-8.84994999999998,5.05702000000002,TRUE
"722","Mannah",0,NA,-8.81834,5.0579,"Sinoe","LR15","Kpayan","LR1509","Liberia","LR","LBR","LBR015","LBR015009",-8.81833999999998,5.05790000000007,TRUE
"723","Peloken",0,NA,-7.73436,5.05793,"River Gee","LR13","Tuobo","LR1310","Liberia","LR","LBR","LBR013","LBR013010",-7.73435999999998,5.05793000000006,TRUE
"724","Karyee",0,NA,-8.35487,5.05811,"Sinoe","LR15","Bodae","LR1501","Liberia","LR","LBR","LBR015","LBR015001",-8.35486999999995,5.05811000000006,TRUE
"725","Quoh Wleh",0,NA,-9.03487,5.05875,"Sinoe","LR15","Greenville","LR1505","Liberia","LR","LBR","LBR015","LBR015005",-9.03486999999996,5.05875000000003,TRUE
"726","Togba Town",3,"Capital of District",-8.89602,5.0588,"Sinoe","LR15","Kpayan","LR1509","Liberia","LR","LBR","LBR015","LBR015009",-8.89601999999996,5.05880000000008,TRUE
"727","Pluwen",0,NA,-8.4952,5.05897,"Sinoe","LR15","Jaedae","LR1506","Liberia","LR","LBR","LBR015","LBR015006",-8.49519999999995,5.05897000000004,TRUE
"728","Weayan",0,NA,-8.28272,5.05933,"Grand Kru","LR07","Dorbor","LR0705","Liberia","LR","LBR","LBR007","LBR007005",-8.28271999999993,5.05933000000005,TRUE
"729","Thomas Jlay Village",0,NA,-9.01582,5.05957,"Sinoe","LR15","Greenville","LR1505","Liberia","LR","LBR","LBR015","LBR015005",-9.01581999999996,5.05957000000006,TRUE
"730","Iron Tity",0,NA,-8.35758,5.05977,"Sinoe","LR15","Bodae","LR1501","Liberia","LR","LBR","LBR015","LBR015001",-8.35757999999993,5.05977000000007,TRUE
"731","Frazier",0,NA,-9.00633,5.05999,"Sinoe","LR15","Greenville","LR1505","Liberia","LR","LBR","LBR015","LBR015005",-9.00632999999993,5.05999000000003,TRUE
"732","Klagboken",0,NA,-7.76237,5.06038,"River Gee","LR13","Tuobo","LR1310","Liberia","LR","LBR","LBR013","LBR013010",-7.76236999999998,5.06038000000007,TRUE
"733","Sayon",0,NA,-8.97784,5.06052,"Sinoe","LR15","Kpayan","LR1509","Liberia","LR","LBR","LBR015","LBR015009",-8.97783999999996,5.06052000000005,TRUE
"734","Jerbo-2",0,NA,-8.81485,5.06057,"Sinoe","LR15","Kpayan","LR1509","Liberia","LR","LBR","LBR015","LBR015009",-8.81484999999998,5.06057000000004,TRUE
"735","Big Jay",0,NA,-7.90253,5.06102,"Maryland","LR10","Gwelekpoken","LR1001","Liberia","LR","LBR","LBR010","LBR010001",-7.90252999999996,5.06102000000004,TRUE
"736","Memwah",0,NA,-9.1214,5.06182,"Sinoe","LR15","Butaw","LR1503","Liberia","LR","LBR","LBR015","LBR015003",-9.12139999999994,5.06182000000007,TRUE
"737","Wotoe",0,NA,-8.81397,5.06208,"Sinoe","LR15","Kpayan","LR1509","Liberia","LR","LBR","LBR015","LBR015009",-8.81396999999993,5.06208000000004,TRUE
"738","Otis",0,NA,-8.93147,5.06242,"Sinoe","LR15","Kpayan","LR1509","Liberia","LR","LBR","LBR015","LBR015009",-8.93146999999993,5.06242000000003,TRUE
"739","Small Jay",0,NA,-7.91512,5.06279,"Maryland","LR10","Gwelekpoken","LR1001","Liberia","LR","LBR","LBR010","LBR010001",-7.91511999999994,5.06279000000006,TRUE
"740","Taryon",0,NA,-8.91829,5.06298,"Sinoe","LR15","Kpayan","LR1509","Liberia","LR","LBR","LBR015","LBR015009",-8.91828999999996,5.06298000000004,TRUE
"741","Chea's",0,NA,-9.06546,5.06412,"Sinoe","LR15","Greenville","LR1505","Liberia","LR","LBR","LBR015","LBR015005",-9.06545999999997,5.06412000000006,TRUE
"742","Kpakeh's",0,NA,-9.03528,5.06542,"Sinoe","LR15","Greenville","LR1505","Liberia","LR","LBR","LBR015","LBR015005",-9.03527999999994,5.06542000000007,TRUE
"743","Weah",0,NA,-8.9327,5.06565,"Sinoe","LR15","Kpayan","LR1509","Liberia","LR","LBR","LBR015","LBR015009",-8.93269999999995,5.06565000000006,TRUE
"744","Bopolu",0,NA,-9.01975,5.06572,"Sinoe","LR15","Greenville","LR1505","Liberia","LR","LBR","LBR015","LBR015005",-9.01974999999993,5.06572000000006,TRUE
"745","Ninkolo Village",0,NA,-8.97162,5.06607,"Sinoe","LR15","Kpayan","LR1509","Liberia","LR","LBR","LBR015","LBR015009",-8.97161999999997,5.06607000000002,TRUE
"746","Saykleken",0,NA,-7.58814,5.0675,"River Gee","LR13","Tuobo","LR1310","Liberia","LR","LBR","LBR013","LBR013010",-7.58813999999995,5.06750000000005,TRUE
"747","Ponnie's",0,NA,-9.04195,5.06778,"Sinoe","LR15","Greenville","LR1505","Liberia","LR","LBR","LBR015","LBR015005",-9.04194999999993,5.06778000000003,TRUE
"748","Miller Community",3,"Capital of District",-8.99545,5.06834,"Sinoe","LR15","Kpayan","LR1509","Liberia","LR","LBR","LBR015","LBR015009",-8.99544999999995,5.06834000000003,TRUE
"749","Kaysieh Village",0,NA,-8.97736,5.0685,"Sinoe","LR15","Kpayan","LR1509","Liberia","LR","LBR","LBR015","LBR015009",-8.97735999999998,5.06850000000003,TRUE
"750","Katu",0,NA,-8.78921,5.06859,"Sinoe","LR15","Kpayan","LR1509","Liberia","LR","LBR","LBR015","LBR015009",-8.78920999999997,5.06859000000003,TRUE
"751","Youworken",0,NA,-7.60583,5.06879,"River Gee","LR13","Tuobo","LR1310","Liberia","LR","LBR","LBR013","LBR013010",-7.60582999999997,5.06879000000004,TRUE
"752","Feloken",0,NA,-7.86742,5.06942,"Maryland","LR10","Nyorken","LR1005","Liberia","LR","LBR","LBR010","LBR010005",-7.86741999999998,5.06942000000004,TRUE
"753","Japloen's",0,NA,-9.06751,5.06952,"Sinoe","LR15","Greenville","LR1505","Liberia","LR","LBR","LBR015","LBR015005",-9.06750999999997,5.06952000000007,TRUE
"754","Saiah",0,NA,-9.14273,5.07186,"Sinoe","LR15","Butaw","LR1503","Liberia","LR","LBR","LBR015","LBR015003",-9.14272999999997,5.07186000000007,TRUE
"755","Fortiakpo",0,NA,-8.37445,5.07242,"Sinoe","LR15","Bodae","LR1501","Liberia","LR","LBR","LBR015","LBR015001",-8.37444999999997,5.07242000000002,TRUE
"756","Morris",0,NA,-8.48326,5.07291,"Sinoe","LR15","Jaedae","LR1506","Liberia","LR","LBR","LBR015","LBR015006",-8.48325999999997,5.07291000000004,TRUE
"757","Dobor",0,NA,-9.14762,5.07348,"Sinoe","LR15","Butaw","LR1503","Liberia","LR","LBR","LBR015","LBR015003",-9.14761999999996,5.07348000000007,TRUE
"758","Sayon",0,NA,-8.91092,5.07365,"Sinoe","LR15","Kpayan","LR1509","Liberia","LR","LBR","LBR015","LBR015009",-8.91091999999998,5.07365000000004,TRUE
"759","Karyor",0,NA,-8.94563,5.0739,"Sinoe","LR15","Kpayan","LR1509","Liberia","LR","LBR","LBR015","LBR015009",-8.94562999999994,5.07390000000004,TRUE
"760","Sutuzon",0,NA,-8.77885,5.07468,"Sinoe","LR15","Kpayan","LR1509","Liberia","LR","LBR","LBR015","LBR015009",-8.77884999999998,5.07468000000006,TRUE
"761","Kekeh",0,NA,-9.11461,5.07514,"Sinoe","LR15","Butaw","LR1503","Liberia","LR","LBR","LBR015","LBR015003",-9.11460999999997,5.07514000000003,TRUE
"762","GBC/Klofueh",0,NA,-8.67865,5.07526,"Sinoe","LR15","Dugbe River","LR1504","Liberia","LR","LBR","LBR015","LBR015004",-8.67864999999995,5.07526000000007,TRUE
"763","Neekree",3,"Capital of District",-8.72774,5.07533,"Sinoe","LR15","Kpayan","LR1509","Liberia","LR","LBR","LBR015","LBR015009",-8.72773999999993,5.07533000000006,TRUE
"764","Tuzon",3,"Capital of District",-8.5714,5.0754,"Sinoe","LR15","Jaedae","LR1506","Liberia","LR","LBR","LBR015","LBR015006",-8.57139999999993,5.07540000000006,TRUE
"765","Welleh",0,NA,-8.94876,5.0755,"Sinoe","LR15","Kpayan","LR1509","Liberia","LR","LBR","LBR015","LBR015009",-8.94875999999994,5.07550000000003,TRUE
"766","Portapah Village",0,NA,-9.01434,5.07586,"Sinoe","LR15","Greenville","LR1505","Liberia","LR","LBR","LBR015","LBR015005",-9.01433999999995,5.07586000000003,TRUE
"767","John Wlue Village",0,NA,-9.00657,5.07626,"Sinoe","LR15","Greenville","LR1505","Liberia","LR","LBR","LBR015","LBR015005",-9.00656999999995,5.07626000000005,TRUE
